5.3,0.9337379750662236
2.3,0.4148355935722562
9.8,1.6618173023755314
25.7,3.8405782305980356
0.6,0.12627921186722976
5.5,1.0719691819068655
9.4,1.468685915698772
14.1,2.4759848089954577
24.7,3.4132120812492395
24.4,4.283841681737083
23.0,4.168872480908386
20.0,3.4040754624742746
10.8,1.3911940431408096
40.7,7.809122444884035
3.2,0.6119122962289272
3.6,0.6665532108009984
15.9,2.336551396292063
11.2,1.7831887382447875
0.8,0.16135048251711587
8.9,1.6617389575490151
1.0,0.19144631305402718
1.0,0.18249666479623755
0.2,0.05381457287804341
0.7,0.16380198484631134
19.8,3.0428444515655557
18.6,2.9693097611283776
43.5,4.111205941636856
15.8,2.314685712559767
13.4,1.949384080409563
24.1,3.4165996160106675
22.5,4.047776566731556
21.3,3.314969070885924
21.4,3.42077740568649
16.9,2.744491648135011
7.9,1.2767806410642066
5.3,0.8857137362553373
4.6,1.1070767693130366
11.1,1.7548209970243804
2.4,0.4404743960473479
5.3,0.8472889999450887
9.9,1.3525517590341125
1.0,0.1977326676967994
4.9,0.7635738821657942
9.7,1.7185498385650304
3.2,0.601950000807406
3.8,0.9422967549954115
16.9,2.6615226444530022
41.7,5.8533575934229525
17.9,3.7228974748605976
12.9,2.3023481751691017
20.4,3.881963254873944
1.4,0.2967799037786015
35.9,5.000895741309909
8.3,1.4744723471929666
2.0,0.3549396446633391
7.3,1.2287804165902088
0.5,0.10710147316759869
0.7,0.14674685462100817
1.2,0.2362040734689933
0.4,0.06882686146478365
0.3,0.07999500329916333
1.3,0.3100884180628708
1.4,0.23370134983136492
7.0,1.2159131763232136
5.3,0.9003820827116992
9.0,1.5649598639201752
15.0,2.3290797419960816
14.3,1.893797561904845
5.6,0.8922788695712627
10.3,1.5700085536709198
13.6,1.9864628064301668
9.6,1.6284696012313784
31.9,4.827434189701286
45.0,5.0761919830648115
41.0,4.764942716682125
1.0,0.20573235502343157
4.6,0.858338533329716
4.7,0.8597246685594248
15.7,2.9213207501453766
0.9,0.19972185069608622
10.2,1.8239649436783778
1.7,0.2906258016136233
3.6,0.7589977224262818
2.8,0.4325971265873774
7.2,1.2934344882138418
6.0,0.9769337281872364
1.4,0.2634605066938165
3.5,0.6501785275287533
1.0,0.192302578769895
3.3,0.5811079069983908
23.9,4.628177169019653
1.8,0.35243904024393585
0.8,0.20132869325015149
26.2,3.734028244788164
1.2,0.24383083699065133
1.2,0.26486324917687376
1.4,0.2711664453802775
0.8,0.16118993805838158
7.6,1.0353400728425017
1.2,0.1988710667424702
1.7,0.2864916396619771
4.0,0.6421622288348571
26.3,3.4936114519629973
1.3,0.22710693773131227
4.6,0.7565042560264574
10.9,1.8472592780555126
1.8,0.32829532250104565
13.7,2.509163728613805
9.5,1.751679289993107
13.6,2.3392620883382325
1.8,0.33447537571863845
2.7,0.49905140402955356
0.8,0.178994449043378
1.0,0.19797621945894903
26.6,4.153870189683917
5.7,0.8297590326585219
12.4,1.9848911460188714
2.9,0.494388480135951
3.0,0.611354581733435
5.9,1.0669447637557328
2.7,0.5525205050044781
2.2,0.4225201889889306
1.7,0.35393075696656284
24.9,3.6127626741705625
2.2,0.40050389264455344
15.9,2.649984674115975
2.9,0.4936856708403336
1.2,0.27181630044925364
4.9,0.8148245034166068
40.1,5.161280444769411
32.1,4.688567599514213
31.9,5.941100446524278
36.0,5.4741706235910215
11.6,2.2209035054557855
25.9,4.407199660622059
35.9,5.8509925906724565
4.3,0.8819228175809366
1.3,0.31159061280642447
15.5,2.1906071543120897
29.7,4.389842273378788
1.8,0.3769924158439597
5.0,1.0472010669035745
3.3,0.5219851724977541
3.6,0.5573701084796019
46.9,5.508461870261318
5.3,0.7245072634197511
41.6,7.375706485295526
9.7,1.2254553912447361
30.4,3.587522174774075
1.3,0.21967439301648242
1.7,0.35353672141035514
1.9,0.30126361879845254
1.6,0.2739711745768237
15.9,2.5347058748679845
2.4,0.3990953859714858
4.8,0.9175306545626725
19.5,4.216017360202003
5.0,0.8270371301829295
5.3,0.8298243262995177
3.7,0.6652199975456186
26.8,4.029471960704052
1.7,0.3449029399533291
4.9,0.9840210881046665
4.1,1.1039233363700875
1.2,0.21171809349845316
18.2,2.9738158007294557
6.8,1.076970720402719
2.9,0.4467855740373708
9.9,1.6140767101621194
3.4,0.5783814643006422
8.7,1.351067123392211
32.3,4.572484979201972
9.8,1.6558312146590493
42.1,5.204716030021284
8.5,1.30748366320814
1.0,0.21559762792039086
2.3,0.5035492473915585
5.6,1.1694815323417243
1.0,0.23685009875461405
1.1,0.30308387348186866
34.0,4.956951775739251
1.4,0.29219787711186035
1.5,0.31587637505418703
1.6,0.25665152103224004
33.8,5.0311305962765065
1.1,0.2235293996092856
1.7,0.31949995441151197
1.4,0.32308382020231186
3.1,0.7436920212095457
101.1,11.000642319691687
25.5,3.571675063841535
129.2,9.124767225325884
111.2,10.005486466715436
86.2,7.560031769099481
138.7,12.137689693462095
130.8,15.759099715569478
113.0,8.644962604487462
78.5,7.436250547724596
85.0,5.684967811040316
99.9,7.738588276882662
128.5,7.875967423744246
89.6,7.854268027516643
102.2,11.413645717904068
51.5,5.353501208077494
41.1,5.468472581545174
38.3,6.144700666286875
72.0,7.557730737917252
20.6,3.465563802616638
42.0,5.128937145525429
61.0,6.524448446645655
38.7,4.804316251265011
53.8,5.516244999345215
47.4,6.670814419119818
21.1,3.7625207473957287
23.7,3.040483600939336
45.4,4.797432224369577
43.0,5.4656897621010065
53.1,6.148045532017858
49.5,5.918130023364071
32.6,4.405801947916231
43.4,6.210461981929386
66.5,6.586798577832741
10.3,1.2933170240269725
33.1,4.31755801280074
3.6,0.8668432585141559
13.7,1.927011541239505
8.1,0.8914045608056113
50.7,6.783234433847875
38.5,4.414014347031828
43.1,3.941468092365096
47.5,6.1688578512827394
2.2,0.3355164291713258
7.4,1.225232762165309
8.6,1.3291488619906673
1.9,0.288406525147784
4.7,0.9151094408349253
4.7,0.9167214061632898
5.3,0.8379031962389867
22.5,5.050623996521652
30.4,5.181334948190015
3.3,0.7585141968904822
1.8,0.5057215851818845
1.8,0.4097846128290357
2.6,0.3810463557225744
2.2,0.43353811852270857
15.7,2.6111339523876373
15.0,3.0681896253268435
32.6,5.57089202990415
4.2,0.6976507593188499
21.8,4.5918616138429496
2.3,0.586110215594871
24.0,2.931007104695656
1.9,0.3409446350974593
1.8,0.32949828934425013
2.0,0.3439101906645124
4.9,0.9209915820495196
13.4,1.9173131231233294
3.5,0.7151639077417279
10.3,1.645143796070843
3.9,0.6740846315110794
3.1,0.5868657140086664
3.0,0.6283937537969253
3.6,0.6058885521799855
13.0,2.7495928303300032
5.0,0.850644385921954
3.5,0.5757131448515399
2.4,0.36854886622690136
33.3,3.649458941393725
2.0,0.3593041878391597
2.1,0.37673707021097175
1.5,0.2696251242127477
13.8,2.2636063062864045
22.0,3.6906162962354245
5.1,0.7896059758035763
3.3,0.6841832654208343
10.7,1.7604180460467065
10.3,1.7257108883285155
21.3,3.7162132054789643
9.1,1.5148360338532465
3.3,0.6186797362341241
3.5,0.6901540780133112
15.6,2.333962830820323
14.6,3.2133297932647804
6.8,1.7819002646933826
1.4,0.3547813186662237
23.7,2.9948388617477604
2.5,0.4822065409233435
4.2,0.7576403963907972
32.2,6.641811951813461
5.1,0.9202558679797119
39.7,6.996933657868978
39.1,5.097456745700115
1.5,0.32497154549700336
1.3,0.30901329490005924
5.4,1.1405724130919832
32.1,5.2252435064935066
22.8,4.657368813635753
5.3,0.8936390623038015
9.1,1.2539569133207824
20.8,4.907274867194707
1.4,0.2626084172067739
1.6,0.45860079725266856
25.0,3.8847317644707267
0.9,0.17378020861949836
0.9,0.19159321247344738
0.9,0.22283191227321714
1.8,0.43058750204045293
0.6,0.1522381591074766
0.5,0.10684390855196237
9.5,2.815461920713798
2.5,0.6862684509251319
1.1,0.24291812974543087
1.1,0.27068682051661197
0.9,0.2429831428248589
15.6,3.2603906242516545
24.8,4.146635002156018
0.7,0.15876933286481396
1.6,0.3226172222440643
30.0,4.456444514613882
2.4,0.4770818576256793
2.0,0.3983656127154616
